num,name,variant,domain_goswami,is_medical,content_group,name_group,fit_on,max_features,seed,n_fit,window,n_estimators,n,train_end,start0,stop0,max_anom,thr_b0,thr_bw,n_normal_b0,n_normal_bw,p1_b0,p1_bw,argmax0,p2_archive,p2_brief,fit_s,score_s,score_file
15,DISTORTEDECG4,DISTORTED,ECG,True,cg015,ECG4,full,1.0,2,200000,100,200,200000,5000,16799,17100,0.09175711212479998,0.09373740820499236,0.09377261968251054,194699,194499,False,False,27684,False,False,1.2488,0.5146,results/gate1/scores/015_full_mf1.0_seed2.npy
15,DISTORTEDECG4,DISTORTED,ECG,True,cg015,ECG4,train_prefix,1,0,5000,100,200,200000,5000,16799,17100,0.07164288097603966,0.0696815501965739,0.06971835954697718,194699,194499,True,True,27673,False,False,0.1439,0.9048,results/gate1/scores/015_train_prefix_mf1_seed0.npy
15,DISTORTEDECG4,DISTORTED,ECG,True,cg015,ECG4,train_prefix,1,1,5000,100,200,200000,5000,16799,17100,0.059549311456498444,0.05767369873923892,0.05769144204143737,194699,194499,True,True,27679,False,False,0.1391,0.889,results/gate1/scores/015_train_prefix_mf1_seed1.npy
15,DISTORTEDECG4,DISTORTED,ECG,True,cg015,ECG4,train_prefix,1,2,5000,100,200,200000,5000,16799,17100,0.04611452089968826,0.06296810717845513,0.06297683985529025,194699,194499,False,False,27676,False,False,0.15,0.8847,results/gate1/scores/015_train_prefix_mf1_seed2.npy
15,DISTORTEDECG4,DISTORTED,ECG,True,cg015,ECG4,train_prefix,1.0,0,5000,100,200,200000,5000,16799,17100,0.06867554832680456,0.09507073652301799,0.09508709137871282,194699,194499,False,False,27680,False,False,0.1197,0.5981,results/gate1/scores/015_train_prefix_mf1.0_seed0.npy
15,DISTORTEDECG4,DISTORTED,ECG,True,cg015,ECG4,train_prefix,1.0,1,5000,100,200,200000,5000,16799,17100,0.10124628135547031,0.08942774128967265,0.08936053805173459,194699,194499,True,True,27685,False,False,0.1215,0.6498,results/gate1/scores/015_train_prefix_mf1.0_seed1.npy
15,DISTORTEDECG4,DISTORTED,ECG,True,cg015,ECG4,train_prefix,1.0,2,5000,100,200,200000,5000,16799,17100,0.07663614607481173,0.09178869838135296,0.09185267346259528,194699,194499,False,False,51645,False,False,0.1416,0.811,results/gate1/scores/015_train_prefix_mf1.0_seed2.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1,0,30000,100,200,30000,5000,16899,17100,0.04241027435468314,0.021578418164313648,0.021594780134043163,24799,24599,True,True,17571,False,False,0.4483,0.1313,results/gate1/scores/016_full_mf1_seed0.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1,1,30000,100,200,30000,5000,16899,17100,0.0218423952059415,0.020893173797713743,0.020929350036483087,24799,24599,True,True,17547,False,False,0.4563,0.1331,results/gate1/scores/016_full_mf1_seed1.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1,2,30000,100,200,30000,5000,16899,17100,0.02996822963645923,0.02097321000558686,0.02072407914748066,24799,24599,True,True,17549,False,False,0.4563,0.1439,results/gate1/scores/016_full_mf1_seed2.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1.0,0,30000,100,200,30000,5000,16899,17100,0.023272174424234793,0.01876294818342661,0.01878278357404231,24799,24599,True,True,17565,False,False,0.4128,0.1618,results/gate1/scores/016_full_mf1.0_seed0.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1.0,1,30000,100,200,30000,5000,16899,17100,0.025740241039426515,0.022445344882698257,0.022397331029049596,24799,24599,True,True,12619,False,False,0.3773,0.1033,results/gate1/scores/016_full_mf1.0_seed1.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1.0,2,30000,100,200,30000,5000,16899,17100,0.03227870253811482,0.021170556002623117,0.02115430668543046,24799,24599,True,True,12621,False,False,0.349,0.1085,results/gate1/scores/016_full_mf1.0_seed2.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1,0,5000,100,200,30000,5000,16899,17100,0.04992028967312384,0.022791582145381375,0.022791582145381375,24799,24599,True,True,17571,False,False,0.1331,0.1601,results/gate1/scores/016_train_prefix_mf1_seed0.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1,1,5000,100,200,30000,5000,16899,17100,0.04160549992442214,0.022033717627883462,0.021850532415478362,24799,24599,True,True,12622,False,False,0.1403,0.1506,results/gate1/scores/016_train_prefix_mf1_seed1.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1,2,5000,100,200,30000,5000,16899,17100,0.0367257561735323,0.02164902425572857,0.021394060219298166,24799,24599,True,True,17552,False,False,0.1465,0.1403,results/gate1/scores/016_train_prefix_mf1_seed2.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1.0,0,5000,100,200,30000,5000,16899,17100,0.027635847431549954,0.01959065918575159,0.019537230859122803,24799,24599,True,True,17571,False,False,0.1231,0.1067,results/gate1/scores/016_train_prefix_mf1.0_seed0.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1.0,1,5000,100,200,30000,5000,16899,17100,0.004574249389334983,0.022899236478715168,0.0228910142771635,24799,24599,False,False,17557,False,False,0.1181,0.1097,results/gate1/scores/016_train_prefix_mf1.0_seed1.npy
16,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1.0,2,5000,100,200,30000,5000,16899,17100,0.05005355938747613,0.020121120353674717,0.019962376771867966,24799,24599,True,True,12622,False,False,0.1269,0.1202,results/gate1/scores/016_train_prefix_mf1.0_seed2.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1,0,30000,100,200,30000,5000,16999,17100,0.03904990093012872,0.027809598416659864,0.02786135701932342,24899,24699,True,True,14591,False,False,0.4721,0.2103,results/gate1/scores/017_full_mf1_seed0.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1,1,30000,100,200,30000,5000,16999,17100,0.030141212846020893,0.02443295588740182,0.024459195263127426,24899,24699,True,True,14566,False,False,0.5479,0.1417,results/gate1/scores/017_full_mf1_seed1.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1,2,30000,100,200,30000,5000,16999,17100,0.037989266506622044,0.027600946225694166,0.02764023863645526,24899,24699,True,True,14569,False,False,0.4884,0.1407,results/gate1/scores/017_full_mf1_seed2.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1.0,0,30000,100,200,30000,5000,16999,17100,0.003083119171756188,0.02573006459892568,0.02573726131910787,24899,24699,False,False,14589,False,False,0.3115,0.0914,results/gate1/scores/017_full_mf1.0_seed0.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1.0,1,30000,100,200,30000,5000,16999,17100,-0.002159977563889137,0.02969393365129299,0.029712292151613796,24899,24699,False,False,12438,False,False,0.3181,0.0892,results/gate1/scores/017_full_mf1.0_seed1.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1.0,2,30000,100,200,30000,5000,16999,17100,0.011109050746994475,0.019331424137312602,0.019332974291931117,24899,24699,False,False,9327,False,False,0.3179,0.0916,results/gate1/scores/017_full_mf1.0_seed2.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1,0,5000,100,200,30000,5000,16999,17100,0.033167090130059085,0.03626000949073612,0.03627240497640029,24899,24699,False,False,14591,False,False,0.137,0.1488,results/gate1/scores/017_train_prefix_mf1_seed0.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1,1,5000,100,200,30000,5000,16999,17100,0.024061360526361597,0.028834169778299015,0.02888341340878424,24899,24699,False,False,12443,False,False,0.1347,0.1352,results/gate1/scores/017_train_prefix_mf1_seed1.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1,2,5000,100,200,30000,5000,16999,17100,0.03087851492210597,0.03167705363907789,0.03174985086617598,24899,24699,False,False,9298,False,False,0.1391,0.1462,results/gate1/scores/017_train_prefix_mf1_seed2.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1.0,0,5000,100,200,30000,5000,16999,17100,0.00986294154028966,0.031068000633563776,0.031127901660049636,24899,24699,False,False,12445,False,False,0.1195,0.1053,results/gate1/scores/017_train_prefix_mf1.0_seed0.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1.0,1,5000,100,200,30000,5000,16999,17100,-0.011191322792806546,0.029260669610845513,0.029378084423818448,24899,24699,False,False,9307,False,False,0.1181,0.0951,results/gate1/scores/017_train_prefix_mf1.0_seed1.npy
17,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1.0,2,5000,100,200,30000,5000,16999,17100,0.002662702256349403,0.023176602223749645,0.02326048405951614,24899,24699,False,False,9320,False,False,0.1222,0.105,results/gate1/scores/017_train_prefix_mf1.0_seed2.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1,0,30000,100,200,30000,8000,16999,17100,-0.03010995398665267,0.021875393670333365,0.021940422956261224,21899,21699,False,False,11807,False,False,0.5255,0.1367,results/gate1/scores/018_full_mf1_seed0.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1,1,30000,100,200,30000,8000,16999,17100,-0.028733040172227664,0.019597460670180603,0.019650430953321918,21899,21699,False,False,11790,False,False,0.4962,0.1411,results/gate1/scores/018_full_mf1_seed1.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1,2,30000,100,200,30000,8000,16999,17100,-0.03984488567271616,0.021333870674528937,0.021429896420170496,21899,21699,False,False,11790,False,False,0.4519,0.1447,results/gate1/scores/018_full_mf1_seed2.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1.0,0,30000,100,200,30000,8000,16999,17100,-0.0722725060855231,0.0242288958771106,0.02432310868123055,21899,21699,False,False,11805,False,False,0.319,0.1017,results/gate1/scores/018_full_mf1.0_seed0.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1.0,1,30000,100,200,30000,8000,16999,17100,-0.06860802551664341,0.023123271555617688,0.02325931959826574,21899,21699,False,False,11797,False,False,0.3222,0.091,results/gate1/scores/018_full_mf1.0_seed1.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,full,1.0,2,30000,100,200,30000,8000,16999,17100,-0.0690979605373162,0.019022768379576813,0.019060231091152072,21899,21699,False,False,12582,False,False,0.2948,0.0824,results/gate1/scores/018_full_mf1.0_seed2.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1,0,8000,100,200,30000,8000,16999,17100,-0.021969076513526198,0.025827711074056105,0.025908990857680846,21899,21699,False,False,11808,False,False,0.1701,0.1444,results/gate1/scores/018_train_prefix_mf1_seed0.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1,1,8000,100,200,30000,8000,16999,17100,-0.016434790109325026,0.022315600185480924,0.02232176465778747,21899,21699,False,False,11791,False,False,0.1785,0.1487,results/gate1/scores/018_train_prefix_mf1_seed1.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1,2,8000,100,200,30000,8000,16999,17100,-0.03014416881156695,0.022897290426690302,0.02298156402593295,21899,21699,False,False,11791,False,False,0.172,0.1466,results/gate1/scores/018_train_prefix_mf1_seed2.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1.0,0,8000,100,200,30000,8000,16999,17100,-0.06568592161882669,0.022689653028660724,0.022742413631007093,21899,21699,False,False,11806,False,False,0.1524,0.1047,results/gate1/scores/018_train_prefix_mf1.0_seed0.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1.0,1,8000,100,200,30000,8000,16999,17100,-0.07053823346631272,0.024947779981860495,0.024984626272512654,21899,21699,False,False,11796,False,False,0.153,0.112,results/gate1/scores/018_train_prefix_mf1.0_seed1.npy
18,DISTORTEDECG4,DISTORTED,ECG,True,cg013,ECG4,train_prefix,1.0,2,8000,100,200,30000,8000,16999,17100,-0.0693692808066183,0.017970264466293222,0.018003671083890314,21899,21699,False,False,12621,False,False,0.1556,0.2094,results/gate1/scores/018_train_prefix_mf1.0_seed2.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,full,1,0,12000,100,200,12000,5000,6167,6212,-0.02883253044918399,0.02303070689922893,0.023289129264023684,6955,6755,False,False,10675,False,False,0.2383,0.0574,results/gate1/scores/019_full_mf1_seed0.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,full,1,1,12000,100,200,12000,5000,6167,6212,-0.03348557610848768,0.025936622112716235,0.026177391775519088,6955,6755,False,False,10697,False,False,0.2373,0.0567,results/gate1/scores/019_full_mf1_seed1.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,full,1,2,12000,100,200,12000,5000,6167,6212,-0.04474921212882471,0.02159685264436157,0.021826424291818174,6955,6755,False,False,10688,False,False,0.2255,0.0566,results/gate1/scores/019_full_mf1_seed2.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,full,1.0,0,12000,100,200,12000,5000,6167,6212,-0.0011620639903847652,0.028325931559982746,0.02815407195552207,6955,6755,False,False,10965,False,False,0.1786,0.0395,results/gate1/scores/019_full_mf1.0_seed0.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,full,1.0,1,12000,100,200,12000,5000,6167,6212,0.009483528164429433,0.027263791318624192,0.026504155320791225,6955,6755,False,False,10959,False,False,0.1782,0.0381,results/gate1/scores/019_full_mf1.0_seed1.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,full,1.0,2,12000,100,200,12000,5000,6167,6212,0.009239312904326114,0.024071481486295662,0.023830666396142678,6955,6755,False,False,10956,False,False,0.1731,0.04,results/gate1/scores/019_full_mf1.0_seed2.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,train_prefix,1,0,5000,100,200,12000,5000,6167,6212,-0.02912303628021351,0.021585881198219484,0.021837049958324688,6955,6755,False,False,10675,False,False,0.1517,0.0602,results/gate1/scores/019_train_prefix_mf1_seed0.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,train_prefix,1,1,5000,100,200,12000,5000,6167,6212,-0.040470298144246186,0.02849124427667288,0.0285180694766282,6955,6755,False,False,10692,False,False,0.1418,0.0586,results/gate1/scores/019_train_prefix_mf1_seed1.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,train_prefix,1,2,5000,100,200,12000,5000,6167,6212,-0.03411263419929855,0.02068138139431628,0.020764473268009304,6955,6755,False,False,10697,False,False,0.1499,0.0629,results/gate1/scores/019_train_prefix_mf1_seed2.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,train_prefix,1.0,0,5000,100,200,12000,5000,6167,6212,0.0135805842321165,0.03171705300732484,0.032224116615168934,6955,6755,False,False,10967,False,False,0.1325,0.0427,results/gate1/scores/019_train_prefix_mf1.0_seed0.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,train_prefix,1.0,1,5000,100,200,12000,5000,6167,6212,0.005369439051089664,0.031903903478319416,0.03236902817058978,6955,6755,False,False,10969,False,False,0.131,0.0475,results/gate1/scores/019_train_prefix_mf1.0_seed1.npy
19,DISTORTEDGP711MarkerLFM5z1,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z1,train_prefix,1.0,2,5000,100,200,12000,5000,6167,6212,0.004834707675594463,0.026718582303157597,0.026718582303157597,6955,6755,False,False,10959,False,False,0.1282,0.043,results/gate1/scores/019_train_prefix_mf1.0_seed2.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,full,1,0,12000,100,200,12000,5000,7174,7388,0.004104233526482259,0.02603569868884296,0.026159618026733274,6786,6586,False,False,9421,False,False,0.2256,0.0597,results/gate1/scores/020_full_mf1_seed0.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,full,1,1,12000,100,200,12000,5000,7174,7388,0.006577544808193836,0.019644207395631972,0.01979802544568683,6786,6586,False,False,9431,False,False,0.2365,0.059,results/gate1/scores/020_full_mf1_seed1.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,full,1,2,12000,100,200,12000,5000,7174,7388,0.005612255338919847,0.02038890419499488,0.020643558317515857,6786,6586,False,False,9633,False,False,0.2238,0.0567,results/gate1/scores/020_full_mf1_seed2.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,full,1.0,0,12000,100,200,12000,5000,7174,7388,0.06867052685158104,0.03751664768952862,0.03509970595711237,6786,6586,True,True,7392,True,True,0.1831,0.0397,results/gate1/scores/020_full_mf1.0_seed0.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,full,1.0,1,12000,100,200,12000,5000,7174,7388,0.06222448031513861,0.04381794861353647,0.0428313309201997,6786,6586,True,True,7385,True,True,0.1849,0.0392,results/gate1/scores/020_full_mf1.0_seed1.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,full,1.0,2,12000,100,200,12000,5000,7174,7388,0.06347033544714609,0.03851391822534652,0.037488546960073206,6786,6586,True,True,7386,True,True,0.1806,0.0381,results/gate1/scores/020_full_mf1.0_seed2.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,train_prefix,1,0,5000,100,200,12000,5000,7174,7388,0.004738616646403071,0.02586700123379086,0.026172085801607344,6786,6586,False,False,9417,False,False,0.1428,0.0603,results/gate1/scores/020_train_prefix_mf1_seed0.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,train_prefix,1,1,5000,100,200,12000,5000,7174,7388,0.00961892837733691,0.021864013283621316,0.021975613981267548,6786,6586,False,False,9649,False,False,0.1409,0.0552,results/gate1/scores/020_train_prefix_mf1_seed1.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,train_prefix,1,2,5000,100,200,12000,5000,7174,7388,0.010855029382561776,0.020338989393849597,0.02045711184472044,6786,6586,False,False,9633,False,False,0.1432,0.0575,results/gate1/scores/020_train_prefix_mf1_seed2.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,train_prefix,1.0,0,5000,100,200,12000,5000,7174,7388,0.0644705666365274,0.037270915266714305,0.03601489479890198,6786,6586,True,True,7383,True,True,0.1223,0.0389,results/gate1/scores/020_train_prefix_mf1.0_seed0.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,train_prefix,1.0,1,5000,100,200,12000,5000,7174,7388,0.05417187698508874,0.03524591334130854,0.034613794354963305,6786,6586,True,True,7373,True,True,0.1222,0.0393,results/gate1/scores/020_train_prefix_mf1.0_seed1.npy
20,DISTORTEDGP711MarkerLFM5z2,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z2,train_prefix,1.0,2,5000,100,200,12000,5000,7174,7388,0.05135027597131403,0.03605779478482292,0.035827069100016505,6786,6586,True,True,7393,True,True,0.1193,0.0375,results/gate1/scores/020_train_prefix_mf1.0_seed2.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,full,1,0,12000,100,200,12000,5000,5947,5993,0.003506232865580383,0.030054570450959054,0.030217034046009505,6954,6754,False,False,6946,False,False,0.2209,0.0555,results/gate1/scores/021_full_mf1_seed0.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,full,1,1,12000,100,200,12000,5000,5947,5993,0.016346154656205925,0.02674499564696366,0.026809195487424702,6954,6754,False,False,6959,False,False,0.2195,0.0518,results/gate1/scores/021_full_mf1_seed1.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,full,1,2,12000,100,200,12000,5000,5947,5993,0.005346075907199155,0.02168911950217487,0.021630265386272603,6954,6754,False,False,6959,False,False,0.2239,0.0533,results/gate1/scores/021_full_mf1_seed2.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,full,1.0,0,12000,100,200,12000,5000,5947,5993,0.0580978706455626,0.02527125207616761,0.023085440738209236,6954,6754,True,True,5936,True,True,0.1777,0.036,results/gate1/scores/021_full_mf1.0_seed0.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,full,1.0,1,12000,100,200,12000,5000,5947,5993,0.06590350256462596,0.029190055363310024,0.026459940111092033,6954,6754,True,True,5943,True,True,0.1848,0.0373,results/gate1/scores/021_full_mf1.0_seed1.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,full,1.0,2,12000,100,200,12000,5000,5947,5993,0.07405823639703912,0.023881314361842456,0.02043411094853795,6954,6754,True,True,5935,True,True,0.1818,0.0375,results/gate1/scores/021_full_mf1.0_seed2.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,train_prefix,1,0,5000,100,200,12000,5000,5947,5993,0.007953247286842213,0.029130722780522558,0.02965704730201468,6954,6754,False,False,6944,False,False,0.1355,0.0532,results/gate1/scores/021_train_prefix_mf1_seed0.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,train_prefix,1,1,5000,100,200,12000,5000,5947,5993,0.01985845979391243,0.02997195191976959,0.030202934742933254,6954,6754,False,False,6952,False,False,0.1396,0.0518,results/gate1/scores/021_train_prefix_mf1_seed1.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,train_prefix,1,2,5000,100,200,12000,5000,5947,5993,0.014544046148160072,0.022038689872561506,0.021669887577375074,6954,6754,False,False,6959,False,False,0.1368,0.0569,results/gate1/scores/021_train_prefix_mf1_seed2.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,train_prefix,1.0,0,5000,100,200,12000,5000,5947,5993,0.04905532054325057,0.024583172498554115,0.022125574236366456,6954,6754,True,True,5935,True,True,0.1266,0.0394,results/gate1/scores/021_train_prefix_mf1.0_seed0.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,train_prefix,1.0,1,5000,100,200,12000,5000,5947,5993,0.05571699786334072,0.025826276309726084,0.02303802537770805,6954,6754,True,True,5939,True,True,0.1281,0.0411,results/gate1/scores/021_train_prefix_mf1.0_seed1.npy
21,DISTORTEDGP711MarkerLFM5z3,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z3,train_prefix,1.0,2,5000,100,200,12000,5000,5947,5993,0.05722104405793038,0.025580081462814586,0.023215600433444655,6954,6754,True,True,5940,True,True,0.1284,0.0412,results/gate1/scores/021_train_prefix_mf1.0_seed2.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,full,1,0,12000,100,200,12000,4000,6526,6645,0.016265397718405517,0.020116275665819472,0.02050282985114191,7881,7681,False,False,8928,False,False,0.2316,0.0569,results/gate1/scores/022_full_mf1_seed0.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,full,1,1,12000,100,200,12000,4000,6526,6645,0.025889651506626477,0.0232241965055855,0.023459604770029147,7881,7681,True,True,8955,False,False,0.225,0.0548,results/gate1/scores/022_full_mf1_seed1.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,full,1,2,12000,100,200,12000,4000,6526,6645,0.018288197528328998,0.019101097307120306,0.019142585796807637,7881,7681,False,False,8946,False,False,0.2331,0.0588,results/gate1/scores/022_full_mf1_seed2.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,full,1.0,0,12000,100,200,12000,4000,6526,6645,0.06934679772478014,0.028104273597915227,0.028123300093059536,7881,7681,True,True,6572,True,True,0.1814,0.0381,results/gate1/scores/022_full_mf1.0_seed0.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,full,1.0,1,12000,100,200,12000,4000,6526,6645,0.06521484408450973,0.02993526853041232,0.02944353551199566,7881,7681,True,True,6581,True,True,0.178,0.0345,results/gate1/scores/022_full_mf1.0_seed1.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,full,1.0,2,12000,100,200,12000,4000,6526,6645,0.06664333313928517,0.028634845218073926,0.029680660383021234,7881,7681,True,True,6596,True,True,0.181,0.0415,results/gate1/scores/022_full_mf1.0_seed2.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,train_prefix,1,0,4000,100,200,12000,4000,6526,6645,0.015311448397934635,0.025254684109258522,0.025535023006287,7881,7681,False,False,8933,False,False,0.1289,0.0602,results/gate1/scores/022_train_prefix_mf1_seed0.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,train_prefix,1,1,4000,100,200,12000,4000,6526,6645,0.02785427695803877,0.028658935202542,0.02884049001714851,7881,7681,False,False,8953,False,False,0.1291,0.0614,results/gate1/scores/022_train_prefix_mf1_seed1.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,train_prefix,1,2,4000,100,200,12000,4000,6526,6645,0.0201561466668414,0.027257486399776258,0.027515100489606887,7881,7681,False,False,8954,False,False,0.1799,0.0576,results/gate1/scores/022_train_prefix_mf1_seed2.npy
22,DISTORTEDGP711MarkerLFM5z4,DISTORTED,Gait,False,cg019,GP711MarkerLFM5z4,train_prefix,1.0,0,4000,100,200,12000,4000,6526,6645,0.06068187950611148,0.032680415375595816,0.03280104423712855,7881,7681,True,True,10965,False,False,0.1163,0.04,results/gate1/scores/022_train_prefix_mf1.0_seed0.npy
